System,TIC1,TIC2
T60A_S63A,-0.574207,1.015855
T60A_S63A,-0.790081,1.244250
T60A_S63A,-0.802856,1.586201
T60A_S63A,-0.819913,1.456303
T60A_S63A,-1.187639,1.479139
T60A_S63A,-0.898171,1.379553
T60A_S63A,-1.117380,1.315369
T60A_S63A,-1.050689,1.639433
T60A_S63A,-0.991535,1.234238
T60A_S63A,-0.830331,1.156431
T60A_S63A,-1.073654,1.454577
T60A_S63A,-1.086834,0.926208
T60A_S63A,-0.938369,1.218190
T60A_S63A,-1.074428,1.305843
T60A_S63A,-1.342006,1.280359
T60A_S63A,-1.032108,1.408190
T60A_S63A,-0.907719,0.990041
T60A_S63A,-1.233537,1.090968
T60A_S63A,-1.076487,0.902749
T60A_S63A,-0.973658,1.061557
T60A_S63A,-1.273275,1.236084
T60A_S63A,-1.064109,0.957178
T60A_S63A,-0.821843,1.333383
T60A_S63A,-1.002536,1.140713
T60A_S63A,-0.777266,1.172162
T60A_S63A,-0.823512,0.970828
T60A_S63A,-0.615054,1.289826
T60A_S63A,-0.679660,1.193014
T60A_S63A,-1.089639,1.198029
T60A_S63A,-1.290450,0.995816
T60A_S63A,-1.054175,0.777071
T60A_S63A,-1.195033,0.925768
T60A_S63A,-0.991833,0.806237
T60A_S63A,-0.689183,0.873910
T60A_S63A,-1.036104,1.177332
T60A_S63A,-0.707378,0.955550
T60A_S63A,-0.437477,1.148815
T60A_S63A,-1.000458,0.917112
T60A_S63A,-0.845174,0.920352
T60A_S63A,-0.769144,0.949926
T60A_S63A,-0.973160,0.413740
T60A_S63A,-0.936459,0.743973
T60A_S63A,-0.689001,0.791653
T60A_S63A,-0.771846,0.865846
T60A_S63A,-0.902371,0.705687
T60A_S63A,-0.876718,0.616043
T60A_S63A,-0.922891,0.502984
T60A_S63A,-0.909573,0.346231
T60A_S63A,-0.817719,0.688485
T60A_S63A,-0.789820,0.385494
T60A_S63A,-1.077488,0.426895
T60A_S63A,-0.767463,-0.045868
T60A_S63A,-0.827016,0.460730
T60A_S63A,-0.989580,0.479654
T60A_S63A,-1.062818,-0.260073
T60A_S63A,-1.257451,0.050345
T60A_S63A,-1.245402,-0.082679
T60A_S63A,-1.056757,0.248114
T60A_S63A,-0.868785,0.051412
T60A_S63A,-0.543212,0.131974
T60A_S63A,-0.638497,0.252000
T60A_S63A,-1.259050,-0.254047
T60A_S63A,-1.054644,0.151687
T60A_S63A,-1.138213,0.235135
T60A_S63A,-1.132363,0.299523
T60A_S63A,-1.344219,0.505713
T60A_S63A,-0.995461,0.474852
T60A_S63A,-0.788278,0.244408
T60A_S63A,-0.979632,-0.042082
T60A_S63A,-1.082317,-0.063931
T60A_S63A,-0.835532,-0.448543
T60A_S63A,-1.080312,-0.336593
T60A_S63A,-1.127650,-0.216733
T60A_S63A,-1.293256,-0.294856
T60A_S63A,-1.534396,-0.453603
T60A_S63A,-1.390665,-0.231644
T60A_S63A,-1.371590,-0.297527
T60A_S63A,-1.354776,-0.255480
T60A_S63A,-1.448056,-0.581793
T60A_S63A,-1.078116,-0.430933
T60A_S63A,-1.217927,-0.654744
T60A_S63A,-1.162243,-0.959189
T60A_S63A,-1.196867,-0.523034
T60A_S63A,-1.259396,-0.795377
T60A_S63A,-1.545684,-0.963411
T60A_S63A,-1.522190,-0.875854
T60A_S63A,-1.607321,-1.178135
T60A_S63A,-1.262164,-1.280547
T60A_S63A,-1.372940,-1.176279
T60A_S63A,-1.241974,-1.262097
T60A_S63A,-1.686781,-1.193741
T60A_S63A,-1.290916,-1.067198
T60A_S63A,-1.446120,-1.004185
T60A_S63A,-1.552558,-1.039688
T60A_S63A,-1.349836,-0.754247
T60A_S63A,-1.183691,-1.077243
T60A_S63A,-1.441095,-1.155403
T60A_S63A,-1.329520,-1.006883
T60A_S63A,-1.182914,-1.086786
T60A_S63A,-1.496064,-0.621651
T60A_S63A,-1.459664,-0.855167
T60A_S63A,-1.220865,-1.208420
T60A_S63A,-1.342555,-1.027447
T60A_S63A,-1.207665,-0.962613
T60A_S63A,-1.300530,-0.771891
T60A_S63A,-1.355129,-0.910034
T60A_S63A,-1.147424,-1.014310
T60A_S63A,-1.484376,-1.079028
T60A_S63A,-1.222849,-1.213123
T60A_S63A,-1.466401,-1.152224
T60A_S63A,-1.089002,-1.038527
T60A_S63A,-1.207053,-1.134779
T60A_S63A,-1.101455,-1.066377
T60A_S63A,-1.097128,-0.830975
T60A_S63A,-1.339041,-0.899304
T60A_S63A,-1.191305,-1.001150
T60A_S63A,-1.368251,-1.387769
T60A_S63A,-1.259856,-0.969232
T60A_S63A,-1.155577,-1.300293
T60A_S63A,-1.402593,-1.216561
T60A_S63A,-1.194119,-1.229433
T60A_S63A,-1.195339,-1.605629
T60A_S63A,-0.818736,-1.309764
T60A_S63A,-0.993395,-1.294359
T60A_S63A,-1.066872,-1.224107
T60A_S63A,-1.137622,-0.930075
T60A_S63A,-1.074379,-1.000180
T60A_S63A,-1.254939,-1.257431
T60A_S63A,-1.217736,-1.356303
T60A_S63A,-1.057584,-1.477810
T60A_S63A,-1.093471,-1.566531
T60A_S63A,-1.200117,-1.697083
T60A_S63A,-1.034821,-1.506495
T60A_S63A,-1.135587,-1.613819
T60A_S63A,-1.003458,-1.369802
T60A_S63A,-1.307865,-1.303961
T60A_S63A,-1.123640,-1.539795
T60A_S63A,-1.211220,-1.586219
T60A_S63A,-1.008818,-1.424515
T60A_S63A,-1.077852,-1.545287
T60A_S63A,-1.134968,-1.244632
T60A_S63A,-0.999099,-1.606958
T60A_S63A,-1.148222,-1.582909
T60A_S63A,-1.037694,-1.595845
T60A_S63A,-0.877966,-1.831472
T60A_S63A,-0.823051,-1.791636
T60A_S63A,-0.922947,-1.793767
T60A_S63A,-1.046233,-2.177914
T60A_S63A,-1.223346,-1.795190
T60A_S63A,-1.017373,-1.982127
T60A_S63A,-1.410372,-1.935311
T60A_S63A,-1.252312,-1.683304
T60A_S63A,-1.245995,-1.805912
T60A_S63A,-1.014266,-1.265661
T60A_S63A,-1.242600,-1.369004
T60A_S63A,-1.091783,-1.492902
T60A_S63A,-1.161423,-1.546263
T60A_S63A,-1.267238,-1.015450
T60A_S63A,-1.213286,-1.458458
T60A_S63A,-1.107163,-1.130118
T60A_S63A,-1.324206,-1.348463
T60A_S63A,-1.328279,-1.333864
T60A_S63A,-1.364918,-1.144509
T60A_S63A,-1.322521,-1.586088
T60A_S63A,-1.063528,-1.386379
T60A_S63A,-1.569597,-1.304981
T60A_S63A,-1.489132,-1.442508
T60A_S63A,-1.231381,-1.714256
T60A_S63A,-1.373088,-1.597118
T60A_S63A,-1.409296,-1.509934
T60A_S63A,-1.216115,-1.629922
T60A_S63A,-0.973975,-1.426410
T60A_S63A,-1.416463,-1.416641
T60A_S63A,-1.456611,-1.427677
T60A_S63A,-1.368411,-1.209338
T60A_S63A,-1.642541,-1.419847
T60A_S63A,-1.872821,-1.426757
T60A_S63A,-1.477015,-1.326261
T60A_S63A,-1.724167,-1.441163
T60A_S63A,-1.577779,-0.978504
T60A_S63A,-1.615240,-1.381272
T60A_S63A,-1.401190,-1.524805
T60A_S63A,-1.738019,-1.230055
T60A_S63A,-1.587729,-2.052185
T60A_S63A,-1.569277,-1.655088
T60A_S63A,-1.699002,-1.955523
T60A_S63A,-1.651988,-1.902026
T60A_S63A,-1.586752,-1.665122
T60A_S63A,-2.139123,-1.681949
T60A_S63A,-1.894077,-1.939922
T60A_S63A,-1.887719,-1.955808
T60A_S63A,-1.650626,-1.671675
T60A_S63A,-1.853317,-1.522285
T60A_S63A,-1.622399,-1.996021
T60A_S63A,-1.643301,-1.828283
T60A_S63A,-1.677795,-1.726731
T60A_S63A,-1.714180,-1.799904
T60A_S63A,-1.539016,-1.906650
T60A_S63A,-1.723464,-1.713154
T60A_S63A,-1.368836,-2.058474
T60A_S63A,-1.618869,-1.841188
T60A_S63A,-1.539886,-2.010498
T60A_S63A,-1.745885,-1.765233
T60A_S63A,-1.806393,-1.798238
T60A_S63A,-1.655565,-1.884013
T60A_S63A,-1.867373,-1.529246
T60A_S63A,-1.942732,-1.688172
T60A_S63A,-1.533480,-1.692671
T60A_S63A,-1.692213,-1.321562
T60A_S63A,-1.617039,-1.612173
T60A_S63A,-1.785584,-1.791932
T60A_S63A,-1.521738,-1.699354
T60A_S63A,-1.587165,-1.743826
T60A_S63A,-1.241058,-1.374190
T60A_S63A,-1.331654,-1.672374
T60A_S63A,-1.494778,-1.608029
T60A_S63A,-1.305739,-1.682540
T60A_S63A,-1.537137,-1.679578
T60A_S63A,-1.607039,-1.610604
T60A_S63A,-1.639817,-1.215153
T60A_S63A,-1.720553,-1.423980
T60A_S63A,-1.443957,-1.110422
T60A_S63A,-1.618656,-1.292004
T60A_S63A,-1.280660,-1.379425
T60A_S63A,-1.207509,-1.441028
T60A_S63A,-1.304851,-1.126209
T60A_S63A,-1.386015,-1.314904
T60A_S63A,-1.407562,-1.150445
T60A_S63A,-1.490953,-1.298922
T60A_S63A,-1.390383,-1.249776
T60A_S63A,-1.386095,-1.355856
T60A_S63A,-1.400661,-1.357602
T60A_S63A,-1.531458,-1.298690
T60A_S63A,-1.517682,-1.039210
T60A_S63A,-1.867580,-1.041560
T60A_S63A,-1.686438,-0.953608
T60A_S63A,-1.575202,-1.300946
T60A_S63A,-1.667888,-1.358798
T60A_S63A,-1.838840,-1.819960
T60A_S63A,-1.745080,-1.516109
T60A_S63A,-1.710257,-1.483455
T60A_S63A,-1.673949,-1.183799
T60A_S63A,-1.576892,-1.262808
T60A_S63A,-1.571643,-1.240503
T60A_S63A,-1.428490,-1.371303
T60A_S63A,-1.177214,-0.983772
T60A_S63A,-1.278609,-1.167825
T60A_S63A,-1.414017,-0.998492
T60A_S63A,-1.315898,-0.843005
T60A_S63A,-1.477559,-0.584458
T60A_S63A,-1.260275,-0.630933
T60A_S63A,-1.383075,-0.999190
T60A_S63A,-1.273459,-0.651885
T60A_S63A,-1.455915,-0.451719
T60A_S63A,-1.100656,-0.449032
T60A_S63A,-1.233376,-0.571651
T60A_S63A,-0.921819,-0.414678
T60A_S63A,-1.065428,-0.634538
T60A_S63A,-0.959854,-0.709907
T60A_S63A,-0.981164,-0.472894
T60A_S63A,-0.825166,-0.584753
T60A_S63A,-1.251769,-0.240434
T60A_S63A,-1.268805,-0.459189
T60A_S63A,-1.062834,-0.396459
T60A_S63A,-1.051594,0.134062
T60A_S63A,-1.178422,-0.433910
T60A_S63A,-1.148493,-0.508328
T60A_S63A,-0.961675,-0.664966
T60A_S63A,-0.989837,-0.398823
T60A_S63A,-1.104111,-0.423639
T60A_S63A,-0.938700,-0.596790
T60A_S63A,-0.984022,-0.893172
T60A_S63A,-1.115252,-0.603088
T60A_S63A,-0.927655,-0.855428
T60A_S63A,-1.380245,-0.460992
T60A_S63A,-1.260741,-0.901763
T60A_S63A,-1.218234,-0.674307
T60A_S63A,-1.305860,-0.834389
T60A_S63A,-1.348250,-0.905463
T60A_S63A,-1.289062,-1.014782
T60A_S63A,-1.324598,-1.006026
T60A_S63A,-1.062666,-0.889258
T60A_S63A,-1.317807,-0.940710
T60A_S63A,-0.886926,-0.800735
T60A_S63A,-1.258544,-0.612569
T60A_S63A,-0.930092,-0.466877
T60A_S63A,-0.994443,-0.609700
T60A_S63A,-1.003811,-0.715994
T60A_S63A,-0.856202,-0.805344
T60A_S63A,-0.859161,-1.143141
T60A_S63A,-1.294408,-1.047293
T60A_S63A,-1.218930,-0.729629
T60A_S63A,-0.925988,-0.975226
T60A_S63A,-1.037965,-0.803677
T60A_S63A,-0.969582,-0.823405
T60A_S63A,-1.016254,-0.255523
T60A_S63A,-0.921341,-0.264438
T60A_S63A,-1.131276,-0.445117
T60A_S63A,-0.763226,-0.601191
T60A_S63A,-0.941227,-0.307816
T60A_S63A,-0.901823,-0.560725
T60A_S63A,-1.167991,-0.234828
T60A_S63A,-0.797379,-0.348136
T60A_S63A,-0.805923,-0.051634
T60A_S63A,-0.870665,-0.138689
T60A_S63A,-0.856098,-0.244792
T60A_S63A,-0.683877,-0.085018
T60A_S63A,-0.510753,-0.046665
T60A_S63A,-0.871891,-0.054865
T60A_S63A,-0.664359,0.201317
T60A_S63A,-0.918127,0.202892
T60A_S63A,-0.903147,-0.050233
T60A_S63A,-0.646492,0.342707
T60A_S63A,-1.105697,0.233922
T60A_S63A,-1.095258,0.074315
T60A_S63A,-0.899216,0.359446
T60A_S63A,-1.191257,0.224337
T60A_S63A,-0.947319,0.057869
T60A_S63A,-1.105784,0.118392
T60A_S63A,-1.016177,-0.025143
T60A_S63A,-0.777432,0.286015
T60A_S63A,-1.193100,0.141013
T60A_S63A,-0.968277,0.095762
T60A_S63A,-1.073581,0.356568
T60A_S63A,-0.878305,0.284539
T60A_S63A,-0.680804,0.416307
T60A_S63A,-0.912274,0.447834
T60A_S63A,-1.133664,0.691006
T60A_S63A,-1.225805,0.548178
T60A_S63A,-1.085915,0.436960
T60A_S63A,-1.298519,0.513876
T60A_S63A,-1.368375,0.766309
T60A_S63A,-1.371531,0.262626
T60A_S63A,-1.146414,0.211878
T60A_S63A,-1.221769,0.120123
T60A_S63A,-0.949647,0.494879
T60A_S63A,-1.118760,0.545183
T60A_S63A,-1.345591,0.359150
T60A_S63A,-1.274914,0.344161
T60A_S63A,-1.276604,0.576392
T60A_S63A,-1.222083,0.514300
T60A_S63A,-1.162050,0.305746
T60A_S63A,-1.071967,0.405192
T60A_S63A,-1.237395,0.177879
T60A_S63A,-1.237877,0.136982
T60A_S63A,-1.089960,0.413679
T60A_S63A,-1.256139,0.668599
T60A_S63A,-1.172656,0.800248
T60A_S63A,-1.121539,0.627281
T60A_S63A,-1.404297,0.681322
T60A_S63A,-1.385748,1.010927
T60A_S63A,-1.294554,0.729019
T60A_S63A,-1.360886,0.622704
T60A_S63A,-1.489840,0.804010
T60A_S63A,-1.298372,1.037106
T60A_S63A,-1.307667,0.971228
T60A_S63A,-1.564463,1.242845
T60A_S63A,-1.458699,0.991100
T60A_S63A,-1.607076,0.829924
T60A_S63A,-1.137691,0.985747
T60A_S63A,-1.491207,0.956934
T60A_S63A,-1.486177,0.816587
T60A_S63A,-1.178198,0.766761
T60A_S63A,-1.405505,0.906569
T60A_S63A,-1.410262,1.106858
T60A_S63A,-1.215605,0.979768
T60A_S63A,-1.367368,1.160402
T60A_S63A,-1.427037,0.850953
T60A_S63A,-1.120122,0.890521
T60A_S63A,-1.103082,1.357490
T60A_S63A,-1.303124,1.170373
T60A_S63A,-1.445432,0.930303
T60A_S63A,-0.989247,1.234579
T60A_S63A,-1.179508,1.063121
T60A_S63A,-1.144689,1.200748
T60A_S63A,-1.614331,0.970471
T60A_S63A,-1.246552,0.726365
T60A_S63A,-0.958309,0.953328
T60A_S63A,-1.108274,0.584049
T60A_S63A,-1.044522,1.179773
T60A_S63A,-1.039812,0.878601
T60A_S63A,-1.006283,1.199978
T60A_S63A,-1.194688,0.858388
T60A_S63A,-1.280594,0.870354
T60A_S63A,-1.179967,0.832229
T60A_S63A,-1.201658,0.734648
T60A_S63A,-1.254646,1.279278
T60A_S63A,-1.261038,1.230264
T60A_S63A,-1.068918,1.222046
T60A_S63A,-1.003984,1.730616
T60A_S63A,-1.214586,1.973459
T60A_S63A,-0.744947,1.893794
T60A_S63A,-0.887165,1.683106
T60A_S63A,-0.762755,1.650348
T60A_S63A,-1.021053,1.370484
T60A_S63A,-0.995527,1.385421
T60A_S63A,-1.186660,1.292197
T60A_S63A,-1.122143,1.340340
T60A_S63A,-1.187064,1.252475
T60A_S63A,-1.404999,1.266748
T60A_S63A,-1.396765,1.244595
T60A_S63A,-1.466817,1.439573
T60A_S63A,-1.237931,1.386741
T60A_S63A,-1.204767,1.022166
T60A_S63A,-1.235828,1.277620
T60A_S63A,-1.474471,1.125456
T60A_S63A,-1.386725,1.054376
T60A_S63A,-0.990818,1.300544
T60A_S63A,-0.794066,1.481809
T60A_S63A,-0.909859,1.088524
T60A_S63A,-0.864801,1.242586
T60A_S63A,-0.934302,1.414300
T60A_S63A,-0.791445,1.432516
T60A_S63A,-0.996761,1.565329
T60A_S63A,-1.003633,1.438706
T60A_S63A,-0.862392,1.613841
T60A_S63A,-0.994532,1.769433
T60A_S63A,-0.879662,1.485057
T60A_S63A,-1.025601,1.470834
T60A_S63A,-1.183097,1.450035
T60A_S63A,-1.346162,1.745796
T60A_S63A,-1.111013,1.645309
T60A_S63A,-1.070549,1.444897
T60A_S63A,-1.189196,2.063234
T60A_S63A,-1.127446,1.852918
T60A_S63A,-1.057679,1.674032
T60A_S63A,-1.172456,1.668130
T60A_S63A,-1.326438,1.637155
T60A_S63A,-1.236242,1.526930
T60A_S63A,-1.280893,1.515078
T60A_S63A,-1.479280,1.865657
T60A_S63A,-1.236286,1.679964
T60A_S63A,-1.006666,1.803584
T60A_S63A,-0.940509,1.726725
T60A_S63A,-1.040305,1.630121
T60A_S63A,-1.495582,1.807292
T60A_S63A,-1.376654,1.697047
T60A_S63A,-1.557755,1.662017
T60A_S63A,-1.555843,1.445455
T60A_S63A,-1.299296,1.468710
T60A_S63A,-1.669771,1.560970
T60A_S63A,-1.311653,1.591780
T60A_S63A,-1.560341,1.381214
T60A_S63A,-1.496037,1.866514
T60A_S63A,-1.440782,1.331355
T60A_S63A,-1.540846,1.806344
T60A_S63A,-1.480433,2.029583
T60A_S63A,-1.576555,1.721608
T60A_S63A,-1.539475,1.888456
T60A_S63A,-1.435102,1.641862
T60A_S63A,-1.690376,1.640100
T60A_S63A,-1.370987,1.589478
T60A_S63A,-1.344077,1.842469
T60A_S63A,-1.573028,1.904759
T60A_S63A,-1.369271,2.020370
T60A_S63A,-1.152494,1.742330
T60A_S63A,-1.430595,1.626532
T60A_S63A,-1.285668,2.157128
T60A_S63A,-1.278292,2.148059
T60A_S63A,-1.505677,2.214919
T60A_S63A,-1.433397,1.720534
T60A_S63A,-1.491194,2.092492
T60A_S63A,-1.524711,2.017092
T60A_S63A,-1.338682,2.173396
T60A_S63A,-1.702008,2.219980
T60A_S63A,-1.679072,2.113402
T60A_S63A,-1.465776,2.365812
T60A_S63A,-1.498143,2.137616
T60A_S63A,-0.980044,1.998036
T60A_S63A,-1.300012,1.924228
T60A_S63A,-1.084606,2.019903
T60A_S63A,-1.138643,2.180027
T60A_S63A,-1.025222,2.207216
T60A_S63A,-1.013574,2.334988
T60A_S63A,-1.134115,2.461581
T60A_S63A,-1.289771,2.234787
T60A_S63A,-1.060134,1.991117
T60A_S63A,-1.336215,2.295422
T60A_S63A,-1.368507,1.916128
T60A_S63A,-1.524337,2.284962
